game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,DraftKings,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Cincinnati Bengals,,124,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,DraftKings,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Chicago Bears,,-115,-2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,DraftKings,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Cincinnati Bengals,,-105,2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,DraftKings,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Over,,-105,51.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,DraftKings,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Under,,-115,51.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,FanDuel,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Chicago Bears,,-142,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,FanDuel,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Cincinnati Bengals,,120,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,FanDuel,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Chicago Bears,,-110,-2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,FanDuel,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Cincinnati Bengals,,-110,2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,FanDuel,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Over,,-120,50.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,FanDuel,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Under,,-102,50.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetUS,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Chicago Bears,,-148,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetUS,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Cincinnati Bengals,,128,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetUS,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Chicago Bears,,-120,-2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetUS,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Cincinnati Bengals,,100,2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetUS,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Over,,-110,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetUS,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Under,,-110,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Chicago Bears,,-150,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Cincinnati Bengals,,122,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Chicago Bears,,-120,-2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Cincinnati Bengals,,100,2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Over,,-110,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Under,,-110,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,LowVig.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Chicago Bears,,-148,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,LowVig.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Cincinnati Bengals,,128,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,LowVig.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Chicago Bears,,-113,-2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,LowVig.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Cincinnati Bengals,,102,2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,LowVig.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Over,,-107,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,LowVig.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Under,,-107,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Chicago Bears,,-148,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Cincinnati Bengals,,128,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Chicago Bears,,-117,-2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Cincinnati Bengals,,-103,2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Over,,-110,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Under,,-110,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetRivers,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Chicago Bears,,-159,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetRivers,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Cincinnati Bengals,,125,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetRivers,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Chicago Bears,,-112,-3
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetRivers,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Cincinnati Bengals,,-114,3
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetRivers,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Over,,-114,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetRivers,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Under,,-112,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetMGM,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Chicago Bears,,-150,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetMGM,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Cincinnati Bengals,,125,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetMGM,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Chicago Bears,,-115,-2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetMGM,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Cincinnati Bengals,,-105,2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetMGM,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Over,,-110,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,BetMGM,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Under,,-110,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,Bovada,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Chicago Bears,,-150,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,Bovada,10/30/2025,Cincinnati Bengals,Chicago Bears,h2h,Cincinnati Bengals,,130,
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,Bovada,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Chicago Bears,,-120,-2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,Bovada,10/30/2025,Cincinnati Bengals,Chicago Bears,spreads,Cincinnati Bengals,,100,2.5
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,Bovada,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Over,,-110,51
016f76d8237e8d4eb62b9c2ef68381bb,11/2/2025,FALSE,Bovada,10/30/2025,Cincinnati Bengals,Chicago Bears,totals,Under,,-110,51
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,DraftKings,10/30/2025,Houston Texans,Denver Broncos,h2h,Denver Broncos,,110,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,DraftKings,10/30/2025,Houston Texans,Denver Broncos,h2h,Houston Texans,,-130,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,DraftKings,10/30/2025,Houston Texans,Denver Broncos,spreads,Denver Broncos,,-108,1.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,DraftKings,10/30/2025,Houston Texans,Denver Broncos,spreads,Houston Texans,,-112,-1.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,DraftKings,10/30/2025,Houston Texans,Denver Broncos,totals,Over,,-115,39.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,DraftKings,10/30/2025,Houston Texans,Denver Broncos,totals,Under,,-105,39.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetUS,10/30/2025,Houston Texans,Denver Broncos,h2h,Denver Broncos,,105,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetUS,10/30/2025,Houston Texans,Denver Broncos,h2h,Houston Texans,,-125,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetUS,10/30/2025,Houston Texans,Denver Broncos,spreads,Denver Broncos,,100,1
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetUS,10/30/2025,Houston Texans,Denver Broncos,spreads,Houston Texans,,-120,-1
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetUS,10/30/2025,Houston Texans,Denver Broncos,totals,Over,,-110,40
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetUS,10/30/2025,Houston Texans,Denver Broncos,totals,Under,,-110,40
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,FanDuel,10/30/2025,Houston Texans,Denver Broncos,h2h,Denver Broncos,,106,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,FanDuel,10/30/2025,Houston Texans,Denver Broncos,h2h,Houston Texans,,-124,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,FanDuel,10/30/2025,Houston Texans,Denver Broncos,spreads,Denver Broncos,,-108,1.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,FanDuel,10/30/2025,Houston Texans,Denver Broncos,spreads,Houston Texans,,-112,-1.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,FanDuel,10/30/2025,Houston Texans,Denver Broncos,totals,Over,,-105,40.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,FanDuel,10/30/2025,Houston Texans,Denver Broncos,totals,Under,,-115,40.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Houston Texans,Denver Broncos,h2h,Denver Broncos,,106,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Houston Texans,Denver Broncos,h2h,Houston Texans,,-129,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Houston Texans,Denver Broncos,spreads,Denver Broncos,,-110,1.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Houston Texans,Denver Broncos,spreads,Houston Texans,,-110,-1.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Houston Texans,Denver Broncos,totals,Over,,-110,40
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Houston Texans,Denver Broncos,totals,Under,,-110,40
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,LowVig.ag,10/30/2025,Houston Texans,Denver Broncos,h2h,Denver Broncos,,105,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,LowVig.ag,10/30/2025,Houston Texans,Denver Broncos,h2h,Houston Texans,,-125,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,LowVig.ag,10/30/2025,Houston Texans,Denver Broncos,spreads,Denver Broncos,,105,1
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,LowVig.ag,10/30/2025,Houston Texans,Denver Broncos,spreads,Houston Texans,,-116,-1
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,LowVig.ag,10/30/2025,Houston Texans,Denver Broncos,totals,Over,,-107,40.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,LowVig.ag,10/30/2025,Houston Texans,Denver Broncos,totals,Under,,-107,40.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Houston Texans,Denver Broncos,h2h,Denver Broncos,,105,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Houston Texans,Denver Broncos,h2h,Houston Texans,,-125,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Houston Texans,Denver Broncos,spreads,Denver Broncos,,100,1
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Houston Texans,Denver Broncos,spreads,Houston Texans,,-120,-1
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Houston Texans,Denver Broncos,totals,Over,,-110,40.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Houston Texans,Denver Broncos,totals,Under,,-110,40.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetRivers,10/30/2025,Houston Texans,Denver Broncos,h2h,Denver Broncos,,-103,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetRivers,10/30/2025,Houston Texans,Denver Broncos,h2h,Houston Texans,,-125,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetRivers,10/30/2025,Houston Texans,Denver Broncos,spreads,Denver Broncos,,-114,1.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetRivers,10/30/2025,Houston Texans,Denver Broncos,spreads,Houston Texans,,-112,-1.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetRivers,10/30/2025,Houston Texans,Denver Broncos,totals,Over,,-115,39.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetRivers,10/30/2025,Houston Texans,Denver Broncos,totals,Under,,-110,39.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetMGM,10/30/2025,Houston Texans,Denver Broncos,h2h,Denver Broncos,,105,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetMGM,10/30/2025,Houston Texans,Denver Broncos,h2h,Houston Texans,,-125,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetMGM,10/30/2025,Houston Texans,Denver Broncos,spreads,Denver Broncos,,-110,1.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetMGM,10/30/2025,Houston Texans,Denver Broncos,spreads,Houston Texans,,-110,-1.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetMGM,10/30/2025,Houston Texans,Denver Broncos,totals,Over,,-110,40
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,BetMGM,10/30/2025,Houston Texans,Denver Broncos,totals,Under,,-110,40
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,Bovada,10/30/2025,Houston Texans,Denver Broncos,h2h,Denver Broncos,,115,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,Bovada,10/30/2025,Houston Texans,Denver Broncos,h2h,Houston Texans,,-135,
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,Bovada,10/30/2025,Houston Texans,Denver Broncos,spreads,Denver Broncos,,-110,2
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,Bovada,10/30/2025,Houston Texans,Denver Broncos,spreads,Houston Texans,,-110,-2
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,Bovada,10/30/2025,Houston Texans,Denver Broncos,totals,Over,,-105,40.5
72e2ce6652bbb3901f60b38bec05bf5f,11/2/2025,FALSE,Bovada,10/30/2025,Houston Texans,Denver Broncos,totals,Under,,-115,40.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,DraftKings,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Detroit Lions,,-500,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,DraftKings,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Minnesota Vikings,,380,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,DraftKings,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Detroit Lions,,-110,-8.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,DraftKings,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Minnesota Vikings,,-110,8.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,DraftKings,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Over,,-105,48.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,DraftKings,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Under,,-115,48.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetMGM,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Detroit Lions,,-475,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetMGM,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Minnesota Vikings,,360,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetMGM,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Detroit Lions,,-110,-8.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetMGM,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Minnesota Vikings,,-110,8.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetMGM,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Over,,-105,48.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetMGM,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Under,,-115,48.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,FanDuel,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Detroit Lions,,-480,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,FanDuel,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Minnesota Vikings,,370,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,FanDuel,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Detroit Lions,,-112,-8.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,FanDuel,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Minnesota Vikings,,-108,8.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,FanDuel,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Over,,-110,48.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,FanDuel,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Under,,-110,48.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetUS,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Detroit Lions,,-450,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetUS,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Minnesota Vikings,,355,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetUS,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Detroit Lions,,100,-9.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetUS,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Minnesota Vikings,,-120,9.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetUS,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Over,,-110,48
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetUS,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Under,,-110,48
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Detroit Lions,,-561,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Minnesota Vikings,,400,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Detroit Lions,,-110,-8.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Minnesota Vikings,,-110,8.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Over,,-110,48
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,MyBookie.ag,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Under,,-110,48
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,LowVig.ag,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Detroit Lions,,-485,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,LowVig.ag,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Minnesota Vikings,,374,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,LowVig.ag,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Detroit Lions,,-102,-9
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,LowVig.ag,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Minnesota Vikings,,-108,9
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,LowVig.ag,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Over,,-115,47.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,LowVig.ag,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Under,,100,47.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Detroit Lions,,-485,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Minnesota Vikings,,374,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Detroit Lions,,-110,-9
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Minnesota Vikings,,-110,9
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Over,,-117,47.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetOnline.ag,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Under,,-103,47.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetRivers,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Detroit Lions,,-560,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetRivers,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Minnesota Vikings,,370,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetRivers,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Detroit Lions,,-112,-9
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetRivers,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Minnesota Vikings,,-114,9
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetRivers,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Over,,-114,48
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,BetRivers,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Under,,-112,48
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,Bovada,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Detroit Lions,,-500,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,Bovada,10/30/2025,Detroit Lions,Minnesota Vikings,h2h,Minnesota Vikings,,360,
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,Bovada,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Detroit Lions,,-115,-8.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,Bovada,10/30/2025,Detroit Lions,Minnesota Vikings,spreads,Minnesota Vikings,,-105,8.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,Bovada,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Over,,-105,48.5
cf95657d78ab3e515203df1d19c3b0c2,11/2/2025,FALSE,Bovada,10/30/2025,Detroit Lions,Minnesota Vikings,totals,Under,,-115,48.5
2340a6e0794d5688996dcf8aaf634742,11/2/2025,FALSE,DraftKings,10/30/2025,Pittsburgh Steelers,Indianapolis Colts,h2h,Indianapolis Colts,,-166,
2340a6e0794d5688996dcf8aaf634742,11/2/2025,FALSE,DraftKings,10/30/2025,Pittsburgh Steelers,Indianapolis Colts,h2h,Pittsburgh Steelers,,140,
2340a6e0794d5688996dcf8aaf634742,11/2/2025,FALSE,DraftKings,10/30/2025,Pittsburgh Steelers,Indianapolis Colts,spreads,Indianapolis Colts,,-115,-3
2340a6e0794d5688996dcf8aaf634742,11/2/2025,FALSE,DraftKings,10/30/2025,Pittsburgh Steelers,Indianapolis Colts,spreads,Pittsburgh Steelers,,-105,3
2340a6e0794d5688996dcf8aaf634742,11/2/2025,FALSE,DraftKings,10/30/2025,Pittsburgh Steelers,Indianapolis Colts,totals,Over,,-118,50.5
